,index,text,label,preprocessed_text
1493,1493,"Stocks Near Flat; J J Pressures Dow  NEW YORK (Reuters) - U.S. stocks were little changed on  Tuesday, with oil prices dropping below \$42 a barrel helping to  support markets, but Johnson   Johnson &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=JNJ.N target=/stocks/quickinfo/fullquote""&gt;JNJ.N&lt;/A&gt; put pressure on  the Dow following a report of a possible \$24 billion takeover  of cardiovascular device maker Guidant Corp. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=GDT.N target=/stocks/quickinfo/fullquote""&gt;GDT.N&lt;/A&gt;.",2,stock near flat pressure dow new york u.s. stock little changed tuesday oil price dropping barrel helping support market johnson johnson jnj.n put pressure dow following report possible billion takeover cardiovascular device maker guidant corp. gdt.n
1494,1494,"Forecast maps on trackfor new look Instead of the skinny black line, showing a hurricane #39;s forecast track, forecasters have drafted a couple of alternative graphics to depict where the storms might go -- and they want your opinion.",2,forecast map trackfor new look instead skinny black line showing hurricane forecast track forecaster drafted couple alternative graphic depict storm might go want opinion
1495,1495,"US jobs growth weaker than expected US businesses added 96,000 jobs to payrolls in September, the government has reported, a weaker-than-expected total that is expected to sharpen a presidential debate later in the day over the economy #39;s direction.",2,job growth weaker expected business added job payroll september government reported weaker-than-expected total expected sharpen presidential debate later day economy direction
1496,1496,"Smithfield Foods Reports Higher Profit Smithfield Foods Inc. (SFD.N: Quote, Profile, Research) , the largest US hog and pork producer, on Tuesday reported higher fiscal second-quarter profit due to strong hog prices and the acquisition last year of Farmland Foods.",2,smithfield food report higher profit smithfield food inc. largest hog pork producer tuesday reported higher fiscal second-quarter profit due strong hog price acquisition last year farmland food
1497,1497,"German business confidence stable despite high oil prices, strong euro (AFP) AFP - German business confidence braved surging oil prices and the strong euro to remain stable in October, a widely watched barometer of industrial confidence in the eurozone's biggest economy showed.",2,german business confidence stable despite high oil price strong euro afp german business confidence braved surging oil price strong euro remain stable october widely watched barometer industrial confidence eurozone biggest economy showed
1498,1498,"Baltimore Ranks High In Dangerous Cities List TRENTON, NJ -- Camden, NJ, has been named the nation #39;s most-dangerous metropolitan area, snatching the top spot from Detroit. The rankings were based in crime statistics compiled by Morgan Quitno Corporation ",2,baltimore rank high dangerous city list trenton nj camden nj named nation most-dangerous metropolitan area snatching top spot detroit ranking based crime statistic compiled morgan quitno corporation
1499,1499,"Hynix accused of \$1.7 billion 1999 accounting fraud SEOUL, South Korea - Hynix Semiconductor Inc., formerly Hyundai Electronics, is alleged to have committed an accounting miss-statement of nearly 2 trillion won (about US\$1.",2,hynix accused billion accounting fraud seoul south korea hynix semiconductor inc. formerly hyundai electronics alleged committed accounting miss-statement nearly trillion
1500,1500,Verizon Wireless brings 3G to more cities Nation's largest wireless carrier says it's leading the race to cover the United States with a third-generation network.,3,verizon wireless brings city nation largest wireless carrier say leading race cover united state third-generation network
1501,1501,"Undaunted PeopleSoft rolls out business apps Although the threat of Oracles hostile takeover continues to cast a shadow over it, PeopleSoft is pressing on with plans to integrate into its product mix the enterprise applications it picked up last year in its acquisition of J.D. Edwards.",3,undaunted peoplesoft roll business apps although threat oracle hostile takeover continues cast shadow peoplesoft pressing plan integrate product mix enterprise application picked last year acquisition j.d edward
1502,1502,"US Spammer Facing Nine Years in Jail It is believed that with the help of his sister, Jessica DeGroot, 28, who was fined US\$7,500, Jeremy Jaynes pedalled non-existent products via email such as a  quot;FedEx refund processor quot; that supposedly ",3,spammer facing nine year jail believed help sister jessica degroot fined jeremy jaynes pedalled non-existent product via email quot fedex refund processor quot supposedly
1503,1503,"California Cities, Counties Sue Microsoft Microsoft (MSFT:Nasdaq - news - research) is being sued by several California cities and counties, which accuse the company of charging inflated prices due to its alleged monopoly control of the PC operating system market.",3,california city county sue microsoft microsoft sued several california city county accuse company charging inflated price due alleged monopoly control pc operating system market
1504,1504,"YAHOO! Unveils Personal Search Beta Yahoo! Inc. (Nasdaq:YHOO - News), a leading global Internet company, announced yesterday the availability of the My Yahoo! Search beta (http://next.",3,yahoo unveils personal search beta yahoo inc. leading global internet company announced yesterday availability yahoo search beta http //next
1505,1505,"Virus writer gets security job Virus writer Sven Jaschan, who claimed responsibility for the Sasser and Netsky worms, has been given a job at an internet security company.",3,virus writer get security job virus writer sven jaschan claimed responsibility sasser netsky worm given job internet security company
1506,1506,"A new handshake for mini hard drives? Intel, Hitachi, Toshiba and others propose CE-ATA, a new interface for miniature hard drives used in consumer electronics.",3,new handshake mini hard drive intel hitachi toshiba others propose ce-ata new interface miniature hard drive used consumer electronics
1507,1507,"Rising Sun for Ingram Micro (The Motley Fool) The Motley Fool - Information technology spending is growing significantly -- that is, in other countries such as China and India. According to an IDC study, China's IT growth is expected to be 15 annually and India's about 20.",3,rising sun ingram micro motley fool information technology spending growing significantly country china india according idc study china growth expected annually india
1508,1508,"Apple iTunes Rocks Europe  quot;We #39;re excited to bring the iTunes Music Store to even more music fans across Europe, and with this expansion we now reach customers in almost 70 percent of the global music market, quot; Apple #39;s Vice President of Applications Eddy Cue said.",3,apple itunes rock europe quot excited bring itunes music store even music fan across europe expansion reach customer almost percent global music market quot apple vice president application eddy cue said
1509,1509,"Gates: Microsoft To Test MSN Spaces Blog Thursday Vox populi, 2004 style. Microsoft (nasdaq: MSFT - news - people ) on Wednesday said it will offer blogging to the online many-headed.",3,gate microsoft test msn space blog thursday vox populi style microsoft wednesday said offer blogging online many-headed
1510,1510,"Next Space Station Launch Set for Oct 11 The blast-off in a Soyuz spacecraft from Russia #39;s Baikonur cosmodrome in Kazakhstan will deploy a replacement crew for Russian cosmonaut Gennady Padalka and NASA astronaut Michael Fincke, who have manned the orbital platform since April.",3,next space station launch set oct blast-off soyuz spacecraft russia baikonur cosmodrome kazakhstan deploy replacement crew russian cosmonaut gennady padalka nasa astronaut michael fincke manned orbital platform since april
